2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable CustomFilters
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "CustomFilters" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Type" TEXT NOT NULL, "Label" TEXT NOT NULL, "Filters" TEXT NOT NULL)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0007027s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (Date)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_Date" ON "History" ("Date" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005946s
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (1, '2025-10-25T20:48:50', 'InitialSetup')
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-10-25 22:48:50.2|Info|FluentMigrator.Runner.MigrationRunner|1: InitialSetup migrated
2025-10-25 22:48:50.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.14262s
2025-10-25 22:48:50.2|Info|FluentMigrator.Runner.MigrationRunner|2: ApplicationStatus migrating
2025-10-25 22:48:50.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-10-25 22:48:50.2|Info|ApplicationStatus|Starting migration of Main DB to 2
2025-10-25 22:48:50.2|Info|FluentMigrator.Runner.MigrationRunner|DeleteColumn Indexers EnableAutomaticSearch
2025-10-25 22:48:50.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableInteractiveSearch" INTEGER NOT NULL, "Priority" INTEGER NOT NULL, "Added" DATETIME NOT NULL)
